Date,Close
2013-01-02,19.608213424682614
2013-01-03,19.360713958740234
2013-01-04,18.821428298950195
2013-01-07,18.71071434020996
2013-01-08,18.761070251464844
2013-01-09,18.467857360839844
2013-01-10,18.696786880493164
2013-01-11,18.582143783569336
2013-01-14,17.91964340209961
2013-01-15,17.354286193847653
2013-01-16,18.074642181396484
2013-01-17,17.952856063842773
2013-01-18,17.85714340209961
2013-01-22,18.02750015258789
2013-01-23,18.357500076293945
2013-01-24,16.089286804199222
2013-01-25,15.710000038146973
2013-01-28,16.065357208251953
2013-01-29,16.366785049438473
2013-01-30,16.315357208251953
2013-01-31,16.267499923706055
2013-02-01,16.200714111328125
2013-02-04,15.79714298248291
2013-02-05,16.351428985595707
2013-02-06,16.333929061889652
2013-02-07,16.722143173217773
2013-02-08,16.963571548461914
2013-02-11,17.140356063842773
2013-02-12,16.71071434020996
2013-02-13,16.67892837524414
2013-02-14,16.663928985595707
2013-02-15,16.43428611755371
2013-02-19,16.428213119506836
2013-02-20,16.030357360839847
2013-02-21,15.930713653564453
2013-02-22,16.100357055664062
2013-02-25,15.814286231994627
2013-02-26,16.034643173217773
2013-02-27,15.8774995803833
2013-02-28,15.764286041259766
2013-03-01,15.373929023742676
2013-03-04,15.001786231994627
2013-03-05,15.397856712341307
2013-03-06,15.202142715454102
2013-03-07,15.377857208251953
2013-03-08,15.418571472167967
2013-03-11,15.638214111328125
2013-03-12,15.301071166992188
2013-03-13,15.298213958740234
2013-03-14,15.446429252624512
2013-03-15,15.845000267028807
2013-03-18,16.275714874267578
2013-03-19,16.231786727905273
2013-03-20,16.145713806152347
2013-03-21,16.168928146362305
2013-03-22,16.49678611755371
2013-03-25,16.556428909301758
2013-03-26,16.46928596496582
2013-03-27,16.145713806152347
2013-03-28,15.809286117553713
2013-04-01,15.318214416503904
2013-04-02,15.349642753601074
2013-04-03,15.428214073181152
2013-04-04,15.275713920593262
2013-04-05,15.114286422729492
2013-04-08,15.22178554534912
2013-04-09,15.249285697937012
2013-04-10,15.560357093811035
2013-04-11,15.511786460876465
2013-04-12,15.350000381469727
2013-04-15,14.994643211364744
2013-04-16,15.222857475280762
2013-04-17,14.385713577270508
2013-04-18,14.001786231994627
2013-04-19,13.947500228881836
2013-04-22,14.238213539123535
2013-04-23,14.504643440246582
2013-04-24,14.480713844299315
2013-04-25,14.585000038146973
2013-04-26,14.899999618530273
2013-04-29,15.361429214477539
